 Borrowing dependency, Net Income to Stockholder's Equity, Net Value Growth Rate, Net Value Per Share (A), Interest Expense Ratio, Interest-bearing debt interest rate, Persistent EPS in the Last Four Seasons, Total debt/Total net worth, Non-industry income and expenditure/revenue, Net profit before tax/Paid-in capital,Bankrupt?
0.371486949850475,0.837513865981005,0.000408328554985,0.163246386582951,0.630383830358488,0.0006600660066006,0.199773092559327,0.0016970791271122,0.302610420751882,0.157680416258201,0
0.378457691301168,0.839864210531944,0.0004396962133372,0.171927015296448,0.637596745250065,0.0005710571057105,0.213954807601399,0.0082090845256659,0.303369355333413,0.169353744061534,0
0.380077077410682,0.841470458421166,0.0004683188896537,0.201129324512241,0.631467377159217,0.0002870287028702,0.232012858088305,0.0153721992722896,0.303491654982538,0.183734258351557,0
0.36976579292883,0.840746324237335,0.0004622549747933,0.180312671189583,0.630678346871961,0.0005060506050605,0.220005672686017,0.0082063487721026,0.303545312140851,0.17598974436317,0
0.370817051867327,0.843679650509577,0.0041968529429775,0.260966668071299,0.630679374255147,0.0004970497049704,0.289779710693013,0.0035801894965301,0.304848069272842,0.250094261367921,0
0.370359642393023,0.842740276359771,0.0004974905623774,0.249884117820572,0.6306499226038,0.0002790279027902,0.26699442185875,0.0024603543712782,0.303587851149242,0.221031596410527,0
0.370010713894288,0.841008707480601,0.0004623547923218,0.176646580422233,0.630783482418049,0.0007640764076407,0.221707478491065,0.001389762810166,0.303509299003065,0.174149762461353,0
0.373382571021488,0.843489969907696,0.00058176151087,0.261345918840335,0.630728003725976,0.0002030203020302,0.288361539188806,0.009447468971995,0.303505673519395,0.225955810270719,0
0.36963718146295,0.840139921617122,0.0004464588508976,0.195609118874047,0.631150258215641,0.0005530553055305,0.214332986669188,0.0007906327797991,0.303660844220459,0.169843903174723,0
0.372600836981053,0.841741508651638,0.00075467042473,0.173022628629219,0.630677661949836,0.0001690169016901,0.226812895906212,0.0071485240609525,0.303438964619872,0.175574994344318,0
0.369703164736749,0.842349943711289,0.0004900791108813,0.179006362985125,0.630685538554266,0.0008120812081208,0.23116195518578,0.0019980120190773,0.303603561578478,0.185476208430737,0
0.37169943835932,0.83993663192284,0.0004429901917799,0.181071172727656,0.625482527636608,0.0002240224022402,0.214711165736976,0.0020955872295023,0.303459025629511,0.16846391674836,0
0.373488815275911,0.839838337692121,0.0004575385965685,0.176941553242594,0.629197545239106,0.0001130113011301,0.212631180864139,0.0072570422856309,0.303685255810502,0.170492421386019,0
0.370201953552249,0.841604731309431,0.0004101751792635,0.205511777843327,0.630646155532116,0.0002110211021102,0.24146733478302,0.0018630481766202,0.303430988555798,0.184510972023226,0
0.372585179933033,0.842436072560956,0.0005294820802831,0.244574607054064,0.630758140299448,0.0003010301030103,0.255081781223409,0.0048769366855433,0.303786285955432,0.209735314078878,0
0.373795246072877,0.842312359701648,0.0004894802057099,0.179849142471872,0.630832796811003,0.0002760276027602,0.235416469698402,0.0067445444514358,0.303485612509756,0.182459844657266,0
0.372671293697144,0.841768438132393,0.0005129622793053,0.187981964518984,0.630809851919837,0.0002720272027202,0.230972865651886,0.0049480662781896,0.303529360012704,0.186848653947666,0
0.401986879393759,0.835517282797068,0.0003878659616288,0.148455606590536,0.629402336954288,0.0002670267026702,0.193533137940815,0.0364283825313016,0.303580358482991,0.156775507126159,0
0.371068682996222,0.842954100943794,0.000837419155912,0.254477266023345,0.630651292448049,0.0003570357035703,0.273990734612839,0.0039613711596859,0.303634740738037,0.226830555765025,0
0.36963718146295,0.83918655324507,0.000431211723409,0.162951413762589,0.63061225188696,0.0,0.206863950080363,0.000497907148524,0.303780968579383,0.165025262046603,0
0.370161692571625,0.841394128837804,0.0004688429316787,0.176309468627534,0.6306499226038,0.0008700870087008,0.224449276732533,0.0164756198761616,0.303540719861536,0.18035593092527,0
0.36963718146295,0.840092894847599,0.0004237753175307,0.218616998862248,0.632730031095464,0.0014171417141714,0.217736598279285,0.0029208728877702,0.303507848809597,0.16620918482769,0
0.36963718146295,0.841695232118641,0.000452872127108,0.182967426572837,0.63061225188696,0.0,0.228892880779049,0.0027767898667688,0.303612987836019,0.183259181057236,0
0.36963718146295,0.841029116422138,0.000462903788729,0.168513758375121,0.630649237681676,0.0004860486048604,0.221045665122435,0.0013505503424251,0.303533468894196,0.174315662468894,0
0.373766168697982,0.836422434947159,0.000402863545296,0.149424803000295,0.63042663799126,0.0003240324032403,0.201285808830481,0.0047100557181809,0.30324391359844,0.158630570846844,0
0.36963718146295,0.842081532936758,0.0004762294287926,0.197463233744891,0.63062629279051,0.0004310431043104,0.241089155715231,0.001601327752396,0.303586642654685,0.176593017117864,0
0.371246502327308,0.842182938535012,0.0005978570873514,0.168766592221145,0.630675264722401,0.0002090209020902,0.228609246478207,0.0043917963869814,0.303565131451578,0.182753940125179,0
0.374657502074559,0.840190481740173,0.0004905282897599,0.181492562471029,0.63314303913645,0.0003530353035303,0.216034792474237,0.0049170610711387,0.303514858078025,0.16991931226906,0
0.371546222960837,0.840740483500734,0.0004595848559041,0.173612574269942,0.630828687278256,0.0001570157015701,0.214616620970029,0.003633992649942,0.303362104366073,0.172098635095393,0
0.37157082689344,0.839092234891584,0.000425222671695,0.17588807888416,0.630316023068177,0.0002910291029102,0.207147584381204,0.0074458092814999,0.303486579305401,0.164127893823995,0
0.36963718146295,0.848965126534268,0.000830382020148,0.230120938856348,0.630622868179888,0.0003050305030503,0.357190129526331,0.0046863458539654,0.303522109045364,0.316544755297489,0
0.36963718146295,0.838196491820706,0.0004197077532416,0.172643377860183,0.63061225188696,0.0,0.209322114020989,0.0003082282348006,0.302616946622487,0.155350275243194,0
0.405677469284227,0.820644827223484,0.0002925152674653,0.143988875310775,0.630448897960302,0.0002700270027002,0.158173395102581,0.0344823498299273,0.302571265528249,0.122758464670839,1
0.373580520842886,0.840517527618482,0.0004353042420802,0.184063039905609,0.631234846097999,0.0002690269026902,0.217452963978444,0.004677226675421,0.303609120653438,0.171472739612397,0
0.370817051867327,0.841667576129251,0.0004638520552504,0.194007837849227,0.630692045314448,0.0002670267026702,0.231256499952728,0.0073017262604984,0.303502289734636,0.184397858381721,0
0.374799533867313,0.837117629056923,0.0004031130891174,0.172559099911508,0.629943082971466,0.0005560556055605,0.193627682707762,0.0080732087653544,0.303353886603089,0.150524093205641,0
0.36963718146295,0.844748399472833,0.0005132866862731,0.210652732712486,0.630612594348023,0.0,0.275408906117046,0.0027430489061545,0.303511715992178,0.217902118995551,0
0.375950326896795,0.841640267781403,0.0004628289255825,0.210863427584173,0.631053684196107,0.0002310231023102,0.235227380164508,0.0068475911689875,0.303542411753915,0.191787949626725,0
0.36963718146295,0.846598136691119,0.0005587286161532,0.234461253213097,0.63061225188696,0.0001050105010501,0.323626737260093,0.0056137663119306,0.303542411753915,0.286833572128799,0
0.371767658354265,0.838262163464481,0.0003975732162819,0.170157178374278,0.630317735373488,0.0004370437043704,0.200907629762693,0.0040434437665855,0.303480536832618,0.163366261971194,0
0.398379048185684,0.840240620479984,0.0004483304295582,0.173949686064641,0.634812879275626,0.0008020802080208,0.215372979105606,0.0333141830583901,0.303475219456569,0.170733730487897,0
0.36963718146295,0.842191200560324,0.0004899543389706,0.206733808099111,0.63061225188696,0.0,0.240710976647443,0.0111454600169617,0.3035378194746,0.19475152703416,0
0.369783686697996,0.84157622471777,0.000451824043058,0.208714339892967,0.63063108724538,0.0003530353035303,0.233903753427248,0.0009949023791936,0.303608153857793,0.186011613000528,0
0.370300369282661,0.845044759454097,0.0005673628323742,0.226328431165985,0.630643073382556,0.0003500350035003,0.290157889760802,0.0036722931998285,0.30497641139475,0.241874670085212,0
0.375506337749366,0.839003015285599,0.0004198574795345,0.167460284016687,0.629186244024055,0.0003650365036503,0.208565755885412,0.0090872614194913,0.303272917467798,0.16444461202021,0
0.374354426359311,0.83932497857313,0.0004753560254177,0.168008090683073,0.630291708332763,0.0001600160016001,0.209794837855725,0.015410499822176,0.303489479692337,0.167385566699344,0
0.370511739430933,0.842924472466851,0.0005058253260127,0.194092115797901,0.630648552759551,0.0002680268026802,0.244681856859223,0.0039394851311793,0.303522592443187,0.195007917954905,0
0.377365053021475,0.842268282350186,0.0004956688924811,0.188024103493321,0.631124231174915,0.0003620362036203,0.235794648766191,0.0090380178553515,0.303520658851896,0.187037176683508,0
0.378624327026525,0.84084580189296,0.0005156074438123,0.183768067085247,0.632067711401214,0.0003860386038603,0.221612933724118,0.0084863075534155,0.303408752255957,0.173885830631174,0
0.372230659631433,0.841862043546541,0.0004725361802357,0.238338038852134,0.630668415501157,0.0001630163016301,0.245721849295641,0.0058080048149262,0.303593410224202,0.200950154588643,0
0.37704743861878,0.83860639264362,0.0004103498599385,0.167460284016687,0.628042766537445,0.0007430743074307,0.204689420440579,0.0124513263845193,0.302753023109558,0.161586607344846,0
0.376027493776323,0.832623463258136,0.000364833066912,0.15557709325355,0.630317735373488,0.0004420442044204,0.184929564148624,0.0085811470102773,0.303265424801547,0.141731392805972,0
0.370261226662611,0.839393399285707,0.0004323097162232,0.198643125026337,0.630198216462788,0.0011971197119712,0.20431124137279,0.0015292862418953,0.30360960405126,0.163321016514592,0
0.37259189009647,0.840985767446375,0.0004679695283037,0.186169988622477,0.630866015534034,0.0001880188018801,0.222747470927484,0.0048349884642391,0.303496488960765,0.176042530729206,0
0.370387601407345,0.842486476512142,0.0004750815272141,0.21313893219839,0.630660538896727,0.0002700270027002,0.247234565566796,0.0087762974311274,0.303537577775688,0.204660282030013,0
0.37773746709224,0.84409329163616,0.0005361199459328,0.200160128102482,0.630956425254449,0.0005080508050805,0.260849012007185,0.0216233961644735,0.303506398616129,0.217623105346505,0
0.373494407078775,0.841769118346647,0.0004610322100683,0.177025831191269,0.630964301858879,0.0005870587058705,0.235132835397561,0.0053757557519218,0.30348827119778,0.181291003695046,0
0.371058617751066,0.841823594997799,0.0005071229538841,0.175171716320425,0.630969781235873,0.0005490549054905,0.228041977876525,0.0076446073737677,0.303478844940239,0.182293944649725,0
0.37494268402064,0.842342327381589,0.0004913018756062,0.206607391176099,0.630853002013671,0.0002740274027402,0.243074595821121,0.006755487465689,0.303480053434795,0.195995777090717,0
0.36963718146295,0.837196311362153,0.0011140634363352,0.162951413762589,0.63061225188696,0.0,0.210834830292143,0.0010751511503843,0.302350594422218,0.15605912072996,0
0.38582992419752,0.841292136995979,0.0004672208968395,0.186001432725127,0.632467705921837,0.0006350635063506,0.227096530207053,0.0148058982846825,0.303472560768545,0.179730035442274,0
0.36963718146295,0.845056494440015,0.0004517990886759,0.221651005014538,0.63061225188696,0.0,0.293372411837005,0.001707110223511,0.303543861947383,0.231852801447855,0
0.371370640350897,0.840053315137057,0.0004388727187265,0.178416417344402,0.633850563690908,0.0004140414041404,0.212442091330245,0.0041227806199217,0.303504948422661,0.168335721287987,0
0.371805682613743,0.837254778724146,0.0004097010460028,0.165058362479457,0.630550951356831,0.0001360136013601,0.198544010589014,0.0028843961735926,0.303016958320715,0.155448307065832,0
0.373530194617107,0.839915445841406,0.0004334077090374,0.176941553242594,0.656464979931782,0.0005560556055605,0.208093032050676,0.0042458895302711,0.303564648053756,0.166948193952191,0
0.387594697181508,0.840046734116708,0.0004450364511155,0.170662846066327,0.635238900836975,0.0008280828082808,0.214522076203082,0.0194657985208692,0.303416486621119,0.170401930472815,0
0.372171386521071,0.840452034022099,0.0004059828430637,0.196072647591758,0.631051629429734,0.0002860286028602,0.217452963978444,0.0034041893506233,0.303559572376618,0.172068471457658,0
0.370146035523605,0.843084015971059,0.0007437653597341,0.204289747587544,0.630678689333023,0.0008240824082408,0.251110901011629,0.0027339297276101,0.304551746407569,0.199547545433979,0
0.369960387668509,0.841222030823945,0.0004401453922157,0.180607644009945,0.630696839769318,0.0003840384038403,0.224354731965586,0.0041656407590804,0.303531293603994,0.180046753638489,0
0.371623389840365,0.837125413466538,0.0003983717565105,0.167713117862711,0.630350954096519,0.0008200820082008,0.196747660017018,0.0018703435194557,0.296277184178679,0.152869316039514,0
0.372424136010539,0.842558832790999,0.000850620024065,0.178163583498378,0.630749921233956,0.0002800280028002,0.234849201096719,0.0083978515215349,0.303519933755162,0.1861398084609,0
0.373280800209357,0.844389768022284,0.0004986634183381,0.267919598836964,0.630718757277298,0.0002870287028702,0.309728656518862,0.004602449411357,0.303552079710367,0.261028580046754,0
0.373892543442717,0.842778397260734,0.0005007845408201,0.181281867599343,0.631060190956288,0.0006860686068606,0.237401909804292,0.0132975861534393,0.303512682787823,0.194042681547395,0
0.370396548291928,0.84247181565964,0.0004876086270493,0.194766339387299,0.630664990890536,0.0004510451045104,0.240332797579654,0.0032956711259449,0.303624589383762,0.194819395219063,0
0.36963718146295,0.842422073369672,0.000466247675936,0.203657662972483,0.63061225188696,0.0,0.242601871986386,0.0023992558750307,0.303862904510319,0.197858381720836,0
0.375656198066131,0.841013720490146,0.0004633030588432,0.171337069655725,0.632176271557924,0.0008420842084208,0.22123475465633,0.0073099335211884,0.303450082769792,0.175793680717895,0
0.36963718146295,0.840240484551803,0.0004385732661408,0.236020395263579,0.63061225188696,0.0,0.214994800037818,0.0005106739984862,0.303274609360177,0.171427494155795,0
0.36963718146295,0.839066836903614,0.000493547769999,0.181998230163078,0.630592046684292,0.0,0.204878509974473,0.0048021594214793,0.303441139910073,0.159965311816605,0
0.375483970537909,0.840399546544471,0.0004511752291224,0.168303063503434,0.632638251530801,0.0004510451045104,0.216791150609814,0.0063624508704255,0.30346627659685,0.170816680491667,0
0.369829539481483,0.843116979819181,0.0005197997800121,0.210989844507185,0.630613279270147,8000000.0,0.254136333553938,0.0031844171477033,0.30410194473361,0.210602518663751,0
0.376999349114147,0.844543731737891,0.0005205484114764,0.208882895790316,0.630822180518075,0.0002840284028402,0.27228892880779,0.0203540065110935,0.303676071251872,0.233119674232712,0
0.36963718146295,0.843880709429239,0.003623800511475,1.0,0.630613279270147,360000000.0,0.727521981658315,0.0020417840760904,0.304140616559421,0.197458713520851,0
0.371574181975159,0.84204670356771,0.0004851630975994,0.220007585015381,0.630682456404707,0.0002400240024002,0.242223692918597,0.0057542016615143,0.30358374226775,0.201485559158435,0
0.370236622730008,0.841856615416507,0.0004420419252585,0.182841009649825,0.630714990205614,0.0007090709070907,0.22917651507989,0.0009429230614906,0.303628214867432,0.186954226679738,0
0.373741564765379,0.841354270861136,0.000448829517201,0.183430955290548,0.631137244695278,0.0003150315031503,0.22586744823674,0.0062694352492727,0.303538061173511,0.183010331045924,0
0.374169896864788,0.836378495905487,0.0003968245848177,0.188487632211032,0.630534513225846,0.0002150215021502,0.183795026945259,0.0041665526769348,0.303016958320715,0.140788779126763,0
0.372788721557295,0.840201112849896,0.0004514497273259,0.189498967595129,0.632319420281914,0.0003060306030603,0.215845702940342,0.0035017645610483,0.303531777001817,0.171201266872785,0
0.370917704318885,0.837585565626487,0.00040920195836,0.161518688635119,0.630535198147971,0.0002650265026502,0.202893069868583,0.0068366481547342,0.303517516766049,0.158215820827992,0
0.371214069870695,0.840904055571619,0.0004748319833927,0.173823269141629,0.63080403008178,0.0002880288028802,0.224827455800321,0.0067436325335813,0.303449115974147,0.174119598823618,0
0.371740817700516,0.841656199208094,0.0004550431583543,0.19780034553959,0.630802317776469,0.0002850285028502,0.232769216223882,0.0080175817762336,0.303564648053756,0.185280144785461,0
0.370188533225374,0.842572998797886,0.0004891058899778,0.190004635287177,0.630614649114396,480000000.0,0.241940058617755,0.0019341777692665,0.303482228724997,0.190317472287158,0
0.3709624387418,0.841915076030605,0.0004469579385404,0.180902616830306,0.630618073725017,740000000.0,0.230216507516309,0.005757849332932,0.303738912968814,0.185823090264686,0
0.377983506418271,0.8407857226809,0.0004606079855719,0.175129577346087,0.631709839591239,0.0002770277027702,0.223976552897797,0.0112512424880767,0.303507607110685,0.175175326144333,0
0.374770456492419,0.840893859502641,0.0004370760032123,0.173738991192954,0.63133724195559,0.0003460346034603,0.221045665122435,0.0060341604428273,0.303461684317535,0.17539401251791,0
0.36963718146295,0.842728811848293,0.0004790991827389,0.190847414773924,0.63061225188696,0.0,0.241278245249125,0.0036093708678722,0.303749547720912,0.192994495136113,0
0.370238859451153,0.844053464635122,0.0006980489316504,0.187981964518984,0.630624922946261,0.0003750375037503,0.253096341117519,0.0068950108974183,0.303926954721818,0.210368750471307,0
0.37137958723548,0.839448756265152,0.0004195580269488,0.1710842358097,0.629955411569704,0.0005680568056805,0.213576628533611,0.0023801056000875,0.303241496609327,0.164934771133399,0
0.376789097326447,0.836252068628332,0.0003983468021283,0.14710715941174,0.630301639703566,0.0003880388038803,0.205918502410892,0.0079938719120181,0.303218293513841,0.160070884548677,0
0.372272038972629,0.841896312605104,0.0004447619529119,0.193375753234166,0.630772866125122,0.0002600260026002,0.233809208660301,0.0041893506232958,0.303572624117829,0.189970590453209,0
0.370121431591002,0.840757509144869,0.0004559914248757,0.169482954784881,0.630636909083437,980000000.0,0.217547508745391,0.0018739911908735,0.303649242672716,0.17356911243496,0
0.370891982025709,0.845191831760899,0.0005024065756593,0.196409759386457,0.630650265064862,0.0005550555055505,0.269263496265482,0.0043726461120382,0.30374906432309,0.216552296206923,0
0.373930567702194,0.831685223269194,0.0003408768600559,0.165479752222831,0.630439651511623,0.0006360636063606,0.163656991585516,0.0192980056356523,0.303522350744276,0.12882889676495,1
0.36963718146295,0.843458416707708,0.0004998113199166,0.186591378365851,0.630613964192271,0.0,0.246478207431219,0.0084297686464403,0.303526701324679,0.202284895558404,0
0.373337836598573,0.837840788897676,0.0004673706231323,0.167797395811386,0.630333488582348,0.0003030303030303,0.207147584381204,0.0060560464713338,0.303179379989119,0.156232561646935,0
0.376091240328977,0.84129690444978,0.000497241018556,0.210947705532847,0.631391350803414,0.0003630363036303,0.231540134253569,0.0076446073737677,0.303546037237585,0.180612321846015,0
0.378193758205971,0.842247772366643,0.0005049020138735,0.178542834267414,0.631135189928905,0.0004040404040404,0.232580126689988,0.010021977220292,0.303666886693242,0.183462785611945,0
0.379797487267465,0.835281112816829,0.0003816273660934,0.155619232227888,0.629637607704004,0.0007830783078307,0.192398600737449,0.0104405475154798,0.303043545200959,0.153525375160244,1
0.374849860093092,0.84037528593695,0.0004503267801295,0.170072900425604,0.63151497924686,0.0001900190019001,0.216696605842867,0.0089833027840852,0.303358962280226,0.171864866902949,0
0.36963718146295,0.841939663683152,0.000462729108054,0.180396949138258,0.63061225188696,0.0,0.229743783681573,0.0026080850636974,0.303521625647542,0.185785385717518,0
0.377271110733354,0.837305032325181,0.0004357783753409,0.166659643504277,0.630149586991959,0.0003920392039203,0.198449465822067,0.0084106183714971,0.30345515844693,0.151708015986728,0
0.36963718146295,0.841918825713701,0.0005234431198048,0.188782605031394,0.63061225188696,0.0,0.232107402855252,0.003067691662335,0.303734562388411,0.185144408415655,0
0.394037572441806,0.83187655675246,0.0005263627825154,0.171674181450423,0.630360885467322,0.0001820182018201,0.156471589297532,0.0231590658313499,0.303250197770134,0.123120428323656,0
0.375481733816763,0.835378261243258,0.000381203141597,0.146727908642704,0.630416021698333,0.0003420342034203,0.199205823957644,0.0055709061727719,0.302987712752445,0.156783048035593,0
0.372113231771282,0.842198015287171,0.000471363324275,0.182672453752476,0.630694785002945,0.0001770177017701,0.22983832844852,0.0048586983284545,0.303434614039468,0.186645049392957,0
0.36963718146295,0.841648070185404,0.0004457601281976,0.180144115292234,0.63061225188696,0.0,0.22785288834263,0.0020281053082738,0.303574799408031,0.179443480883795,0
0.375086952534541,0.841117804238151,0.0004434393706584,0.269015212169736,0.63124135285818,0.0003160316031603,0.234281932495036,0.0074120683208856,0.303505673519395,0.191931226905965,0
0.36963718146295,0.842831573920406,0.0276540220649641,0.191015970671274,0.630617046341831,0.0,0.242412782452491,0.0020281053082738,0.303037019330354,0.191267626875801,0
0.36963718146295,0.84327550018671,0.0005158569876337,0.221187476296827,0.630613279270147,460000000.0,0.261794459676657,0.0024174942321195,0.304088167895665,0.219319809969082,0
0.370058803398921,0.842763364847682,0.0004996116848594,0.213771016813451,0.630639991232997,0.0003260326032603,0.251489080079418,0.0044182420047602,0.30368477241268,0.205964859362039,0
0.379473162701333,0.838148359587248,0.0004844643748994,0.207576587585858,0.629195148011671,0.0004160416041604,0.191736787368819,0.0097292515890168,0.30338530746156,0.150207375009426,0
0.37503998139048,0.841823713181516,0.0005047772419628,0.201592853229952,0.631114984726237,0.0003150315031503,0.236929185969557,0.0110305583673023,0.303526459625768,0.18730864942312,0
0.370724227939778,0.840470939991365,0.0004485300646153,0.199570182461759,0.631476966068958,0.0004140414041404,0.212914815164981,0.0033722722257179,0.303715709873328,0.173900912450041,0
0.370926651203468,0.840993472674811,0.0010511534389559,0.181913952214403,0.630791359022479,0.0003210321032103,0.221991112791907,0.0027476084954267,0.303534677388753,0.175507126159415,0
0.37140307280751,0.841778263963938,0.0006447214170136,0.179469891702836,0.630763619676443,0.0003430343034303,0.229081970312943,0.0049042942211765,0.303518241862783,0.181434280974286,0
0.36963718146295,0.841546669320968,0.0004362525086016,0.189625384518141,0.63061225188696,0.0,0.234376477261984,0.00806408958681,0.303525734529034,0.185838172083553,0
0.373503353963358,0.842579940323409,0.0004576883228613,0.188487632211032,0.63083861864906,0.0003100310031003,0.233620119126406,0.0049216206604109,0.303186872655369,0.194570545207752,0
0.373852282462093,0.843769592419625,0.000478575140714,0.248704226539126,0.630764304598567,0.0003320332033203,0.276448898553465,0.0044930192688242,0.303893116874234,0.22495286931604,0
0.370297014200943,0.84210140631009,0.0004814448946603,0.205343221945978,0.630635196778126,0.0001030103010301,0.239292805143235,0.0045404389972551,0.303538302872422,0.190883040494684,0
0.36963718146295,0.843910041234034,0.0005494954947608,0.209894231174413,0.63061225188696,0.0,0.264536257918124,0.0017207889913276,0.303517758464961,0.21160545961843,0
0.36963718146295,0.843205609623881,0.0004992373691273,0.264000674223589,0.63061225188696,0.0,0.280230689231351,0.0033549457864835,0.303841151608301,0.226694819395219,0
0.370430099109114,0.841788524453994,0.0004656737251467,0.197168260924529,0.630630059862194,0.0002960296029602,0.232674671456935,0.0025643130066843,0.303603561578478,0.187467008521228,0
0.371079866601951,0.843470596113796,0.0004936226331454,0.236146812186591,0.630666018273722,0.0002650265026502,0.272478018341685,0.0024749450569492,0.305347177524708,0.218626046301184,0
0.379982016761988,0.840372587470008,0.0004205312478523,0.199359487590072,0.637316954562266,0.0004970497049704,0.2205729412877,0.009001541141174,0.303388932945229,0.174157303370787,0
0.370714162694623,0.842283657729766,0.0004729354503499,0.256415658842864,0.630743414473774,0.0005650565056505,0.259241750969084,0.0041063660985418,0.303603803277389,0.210934318678833,0
0.36963718146295,0.837673650674672,0.0004107241756706,0.175972356832835,0.63061225188696,0.0,0.196842204783965,0.0005553579733537,0.303492380079272,0.154354875197949,0
0.376804754374467,0.838989610688223,0.0004366268243337,0.183599511187898,0.629251996547992,0.0002660266026602,0.204500330906684,0.0064208136131097,0.303561989365731,0.166819998491818,0
0.369638299823523,0.842531534425331,0.0005511923927464,0.288525557287936,0.630635196778126,0.122232223222322,0.276448898553465,0.0018183642017527,0.303554013301658,0.219372596335118,0
0.372758525821827,0.841035207198377,0.0004573888702756,0.171463486578737,0.631294091861755,0.0004900490049004,0.221423844190224,0.0032892877009639,0.303500839541168,0.174685167031144,0
0.371378468874907,0.841303001150641,0.0004611819363612,0.174539631705364,0.630844440487117,0.0006070607060706,0.224354731965586,0.0131161145004058,0.303526217926857,0.17949626724983,0
0.370087880773816,0.840142082634093,0.0030705119506286,0.237326703468038,0.631417720305201,0.0006160616061606,0.213860262834452,0.0012876280104688,0.303592201729646,0.169587512253978,0
0.373215935296131,0.835785218660941,0.0004432147812191,0.162361468121866,0.630565677182504,0.0002430243024302,0.190413160631559,0.0081944938399948,0.303518966959517,0.143865470175703,0
0.370729819742643,0.842693841479117,0.0006895893961044,0.192659390670431,0.630712250517116,0.0003370337033703,0.241089155715231,0.0034953811360672,0.303466034897939,0.185151949325089,0
0.375633830854674,0.841117927817243,0.0004618057959147,0.20867220091863,0.631317036752921,0.0003840384038403,0.227474709274842,0.0081151569866586,0.303587126052508,0.180114621823392,0
0.371923110473894,0.840242481017171,0.000440369981655,0.195946230668746,0.631230736565253,0.0001500150015001,0.216696605842867,0.0025688725959565,0.303585917557952,0.170673403212427,0
0.378511372608666,0.838298037169477,0.0004209055635844,0.167586700939699,0.628762962151203,0.0005700570057005,0.202231256499953,0.0140590375618964,0.30302155060003,0.160191539099615,0
0.378185929681961,0.841082412338722,0.0004689926579715,0.190341747081876,0.631575252393803,0.0003590359035903,0.224354731965586,0.0098833657064171,0.303527426421413,0.180167408189428,0
0.376451352433441,0.837601435910488,0.0004084533268957,0.156883401458009,0.630203010917659,0.0002990299029902,0.203082159402477,0.0092158418369673,0.303596310611138,0.159814493627932,0
0.383089940793991,0.841980386066609,0.0004822184805067,0.183009565547175,0.632215654580074,0.0007060706070607,0.231540134253569,0.0154725102362779,0.303413344535272,0.182557876479903,0
0.372619849110792,0.84068687681346,0.000490203882792,0.201045046563567,0.631818399747949,0.0005800580058005,0.220194762219911,0.0050967088884633,0.303601144589364,0.176510067114094,0
0.36963718146295,0.840370234659932,0.0004400705290693,0.187771269647297,0.630613279270147,0.0,0.216507516308972,0.0012867160926143,0.303499872745523,0.17014553955207,0
0.374852096814238,0.844343292904183,0.0005428326747289,0.196409759386457,0.630735195408282,0.0002770277027702,0.26103810154108,0.00763275244166,0.30343872292096,0.201998340999925,0
0.386092738932145,0.846037656302675,0.0005349470899721,0.234376975264422,0.630805399926028,0.0002080208020802,0.314361350099272,0.0241156676606571,0.303553046506013,0.252243420556519,0
0.376195247862254,0.835579178839363,0.0004002932439354,0.122245164552695,0.630319790139861,0.0004030403040304,0.113926444171315,0.0070281509041665,0.303443556899187,0.151270643239575,0
0.374224696532859,0.841393151495661,0.0004695416543787,0.177405081960305,0.632112916261421,0.0009070907090709,0.223692918596956,0.0053684604090863,0.303834867436607,0.175642862529221,0
0.385694602568203,0.842214892315907,0.0004797979054389,0.185116514264043,0.631227654415693,0.0003410341034103,0.234849201096719,0.0153311629688398,0.303491413283627,0.190144031370183,0
0.372062905545503,0.843107889243541,0.0005084455361376,0.318107117272766,0.630680059177272,0.0002590259025902,0.307081403044342,0.0043234025478984,0.303842360102857,0.265666239348465,0
0.36966066703498,0.838966409955918,0.0004278927905841,0.184568707597657,0.630495472664758,0.0004020402040204,0.204216696605843,0.0039869048596102,0.303528151518147,0.161352839152402,0
0.374593755521905,0.841819632278227,0.0004838904241102,0.187897686570309,0.630883481048205,0.0002840284028402,0.231256499952728,0.006703508147986,0.303564648053756,0.187459467611794,0
0.378199350008835,0.822871290041331,0.0003430229369201,0.140997008132822,0.630280064656649,0.0012761276127612,0.173489647348019,0.0205391258355447,0.30316487805444,0.130849860493175,0
0.386731322819253,0.833652222329997,0.0003693747644618,0.188614049134044,0.630227325653073,0.0003070307030703,0.154297059657748,0.014813193627518,0.303342526754257,0.119757182716236,0
0.37675107306697,0.840749881112937,0.000449353559226,0.171758459399098,0.631683127628389,0.0002910291029102,0.220667486054647,0.0064654975879772,0.303487546101046,0.174232712465123,0
0.36963718146295,0.844259527993474,0.0004731101310249,0.191774472209346,0.630679031794085,0.0003230323032303,0.257350855630141,0.0085638205710429,0.303661569317193,0.213030691501395,0
0.36963718146295,0.840829265478547,0.0004587114525292,0.180396949138258,0.630614306653334,0.0,0.221612933724118,0.0022661158682825,0.303522350744276,0.175529748887716,0
0.381731132697955,0.829631802494212,0.0003490119886341,0.139901394800051,0.630353008862892,0.0005160516051605,0.191264063534083,0.0163324487730145,0.303030976857571,0.149943443179247,0
0.36963718146295,0.842342640725007,0.0004790243195925,0.208166533226581,0.630621840796701,0.0001360136013601,0.242601871986386,0.0018484574909492,0.303615404825132,0.197760349898198,0
